network,station,channel,starttime,endtime,gaps
NP,BENI,BNY,2023-04-25T00:08:34.686097Z,2023-04-25T00:08:35.653839Z,0.968
NP,BENI,BNY,2023-04-25T00:08:36.686097Z,2023-04-25T00:08:57.202226Z,20.516
NP,BENI,BNY,2023-04-25T00:09:54.944161Z,2023-04-25T00:09:55.944161Z,1.0
NP,BENI,BNY,2023-04-25T00:09:56.976419Z,2023-04-25T00:10:04.944161Z,7.968
NP,BENI,BNY,2023-04-25T00:10:05.976419Z,2023-04-25T00:10:12.202226Z,6.226
NP,BENI,BNY,2023-04-25T00:10:13.234484Z,2023-04-25T00:10:19.750613Z,6.516
NP,BENI,BNY,2023-04-25T00:51:59.918452Z,2023-04-25T00:51:59.888000Z,-0.03
NP,BENI,BNY,2023-04-25T01:02:04.694452Z,2023-04-25T01:02:04.663000Z,-0.031
NP,BENI,BNY,2023-04-25T01:12:09.469452Z,2023-04-25T01:12:09.436000Z,-0.033
NP,BENI,BNY,2023-04-25T01:42:14.615452Z,2023-04-25T01:42:14.584000Z,-0.031
NP,BENI,BNY,2023-04-25T02:32:29.410452Z,2023-04-25T02:32:29.378000Z,-0.032
NP,BENI,BNY,2023-04-25T03:12:43.455452Z,2023-04-25T03:12:43.422000Z,-0.033
NP,BENI,BNY,2023-04-25T03:22:48.228452Z,2023-04-25T03:22:48.202000Z,-0.026
NP,BENI,BNY,2023-04-25T03:32:47.943935Z,2023-04-25T03:32:47.915000Z,-0.029
NP,BENI,BNY,2023-04-25T03:52:53.425677Z,2023-04-25T03:52:53.397000Z,-0.029
NP,BENI,BNY,2023-04-25T04:21:19.361355Z,2023-04-25T04:21:23.974258Z,4.613
NP,BENI,BNY,2023-04-25T04:23:05.296839Z,2023-04-25T04:23:05.263000Z,-0.034
NP,BENI,BNY,2023-04-25T04:33:06.004935Z,2023-04-25T04:33:05.975000Z,-0.03
NP,BENI,BNY,2023-04-25T04:39:09.652419Z,2023-04-25T04:39:15.716935Z,6.065
NP,BENI,BNY,2023-04-25T04:39:16.749193Z,2023-04-25T04:39:23.233064Z,6.484
NP,BENI,BNY,2023-04-25T05:27:08.005710Z,2023-04-25T05:27:09.005710Z,1.0
NP,BENI,BNY,2023-04-25T05:27:10.037968Z,2023-04-25T05:27:23.650871Z,13.613
NP,BENI,BNY,2023-04-25T05:33:25.328290Z,2023-04-25T05:33:25.299000Z,-0.029
NP,BENI,BNY,2023-04-25T06:03:31.560677Z,2023-04-25T06:03:31.533000Z,-0.028
NP,BENI,BNY,2023-04-25T06:23:37.077710Z,2023-04-25T06:23:37.047000Z,-0.031
NP,BENI,BNY,2023-04-25T06:33:41.853452Z,2023-04-25T06:33:41.824000Z,-0.029
NP,BENI,BNY,2023-04-25T06:44:54.486484Z,2023-04-25T06:44:55.454226Z,0.968
NP,BENI,BNY,2023-04-25T06:45:01.712291Z,2023-04-25T06:45:07.002613Z,5.29
NP,BENI,BNY,2023-04-25T06:45:30.292936Z,2023-04-25T06:45:31.292936Z,1.0
NP,BENI,BNY,2023-04-25T06:45:38.389710Z,2023-04-25T06:45:41.099387Z,2.71
NP,BENI,BNY,2023-04-25T07:03:48.089710Z,2023-04-25T07:03:48.063000Z,-0.027
NP,BENI,BNY,2023-04-25T07:26:49.849323Z,2023-04-25T07:26:54.171903Z,4.323
NP,BENI,BNY,2023-04-25T07:30:08.655774Z,2023-04-25T07:30:09.655774Z,1.0
NP,BENI,BNY,2023-04-25T07:44:02.325935Z,2023-04-25T07:44:01.303000Z,-1.023
NP,BENI,BNY,2023-04-25T08:24:15.359452Z,2023-04-25T08:24:15.325000Z,-0.034
NP,BENI,BNY,2023-04-25T08:34:15.066935Z,2023-04-25T08:34:15.035000Z,-0.032
NP,BENI,BNY,2023-04-25T08:54:15.494935Z,2023-04-25T08:54:15.466000Z,-0.029
NP,BENI,BNY,2023-04-25T09:24:21.721194Z,2023-04-25T09:24:21.689000Z,-0.032
NP,BENI,BNY,2023-04-25T09:34:26.495452Z,2023-04-25T09:34:26.468000Z,-0.027
NP,BENI,BNY,2023-04-25T09:54:26.914935Z,2023-04-25T09:54:26.883000Z,-0.032
NP,BENI,BNY,2023-04-25T10:22:44.784613Z,2023-04-25T10:22:52.333000Z,7.548
NP,BENI,BNY,2023-04-25T10:43:13.050194Z,2023-04-25T10:43:13.598581Z,0.548
NP,BENI,BNY,2023-04-25T11:44:40.080935Z,2023-04-25T11:54:44.841000Z,604.76
NP,BENI,BNY,2023-04-25T12:04:45.582935Z,2023-04-25T12:04:45.557000Z,-0.026
NP,BENI,BNY,2023-04-25T13:05:27.427871Z,2023-04-25T13:05:28.427871Z,1.0
NP,BENI,BNY,2023-04-25T13:05:46.653677Z,2023-04-25T13:05:48.911742Z,2.258
NP,BENI,BNY,2023-04-25T13:06:05.137548Z,2023-04-25T13:06:06.105290Z,0.968
NP,BENI,BNY,2023-04-25T13:06:07.137548Z,2023-04-25T13:06:22.911742Z,15.774
NP,BENI,BNY,2023-04-25T13:14:56.524645Z,2023-04-25T13:14:56.493000Z,-0.032
NP,BENI,BNY,2023-04-25T13:55:11.552194Z,2023-04-25T13:55:11.526000Z,-0.026
NP,BENI,BNY,2023-04-25T14:35:25.607935Z,2023-04-25T14:35:25.580000Z,-0.028
NP,BENI,BNY,2023-04-25T14:45:29.386452Z,2023-04-25T14:45:29.355000Z,-0.031
NP,BENI,BNY,2023-04-25T15:15:36.652452Z,2023-04-25T15:15:36.624000Z,-0.028
NP,BENI,BNY,2023-04-25T15:30:27.099935Z,2023-04-25T15:30:28.099936Z,1.0
NP,BENI,BNY,2023-04-25T15:30:34.196710Z,2023-04-25T15:31:09.164452Z,34.968
NP,BENI,BNY,2023-04-25T15:31:10.196710Z,2023-04-25T15:31:12.841871Z,2.645
NP,BENI,BNY,2023-04-25T15:31:13.874129Z,2023-04-25T15:31:14.325742Z,0.452
NP,BENI,BNY,2023-04-25T15:31:28.487032Z,2023-04-25T15:31:29.487032Z,1.0
NP,BENI,BNY,2023-04-25T15:31:30.519290Z,2023-04-25T15:31:44.583807Z,14.065
NP,BENI,BNY,2023-04-25T16:39:19.789419Z,2023-04-25T16:39:25.821677Z,6.032
NP,BENI,BNY,2023-04-25T16:39:26.853935Z,2023-04-25T16:39:33.660387Z,6.806
NP,BENI,BNY,2023-04-25T17:16:06.967194Z,2023-04-25T17:16:06.938000Z,-0.029
NP,BENI,BNY,2023-04-25T17:56:23.964935Z,2023-04-25T17:56:23.939000Z,-0.026
NP,BENI,BNY,2023-04-25T18:16:32.507452Z,2023-04-25T18:16:32.479000Z,-0.028
NP,BENI,BNY,2023-04-25T19:06:51.230452Z,2023-04-25T19:06:51.202000Z,-0.028
NP,BENI,BNY,2023-04-25T19:16:51.911677Z,2023-04-25T19:16:51.881000Z,-0.031
NP,BENI,BNY,2023-04-25T19:36:57.415452Z,2023-04-25T19:36:57.384000Z,-0.031
NP,BENI,BNY,2023-04-25T20:07:07.697452Z,2023-04-25T20:07:07.665000Z,-0.032
NP,BENI,BNY,2023-04-25T20:45:43.393387Z,2023-04-25T20:45:44.393387Z,1.0
NP,BENI,BNY,2023-04-25T21:07:29.161194Z,2023-04-25T21:07:29.134000Z,-0.027
NP,BENI,BNY,2023-04-25T21:47:46.206452Z,2023-04-25T21:47:46.172000Z,-0.034
NP,BENI,BNY,2023-04-25T22:17:51.400194Z,2023-04-25T22:17:51.370000Z,-0.03
NP,BENI,BNY,2023-04-25T23:18:12.083710Z,2023-04-25T23:18:12.055000Z,-0.029
NP,BENI,BNY,2023-04-25T23:28:16.829194Z,2023-04-25T23:28:16.796000Z,-0.033
NP,BENI,BNY,2023-04-25T23:38:20.634710Z,2023-04-25T23:38:20.607000Z,-0.028
NP,BENI,BNY,2023-04-25T23:48:20.348935Z,2023-04-25T23:48:20.319000Z,-0.03
NP,BENI,BNY,2023-04-26T00:08:26.882194Z,2023-04-26T00:08:26.856000Z,-0.026
NP,BENI,BNY,2023-04-26T02:18:59.519452Z,2023-04-26T02:18:59.485000Z,-0.034
NP,BENI,BNY,2023-04-26T02:59:09.500935Z,2023-04-26T02:59:09.472000Z,-0.029
NP,BENI,BNY,2023-04-26T03:19:13.975452Z,2023-04-26T03:19:13.943000Z,-0.032
NP,BENI,BNY,2023-04-26T03:49:24.195194Z,2023-04-26T03:49:24.161000Z,-0.034
NP,BENI,BNY,2023-04-26T04:37:05.996194Z,2023-04-26T04:37:43.125226Z,37.129
NP,BENI,BNY,2023-04-26T04:37:44.157484Z,2023-04-26T04:37:44.641355Z,0.484
NP,BENI,BNY,2023-04-26T04:37:45.673613Z,2023-04-26T04:38:04.770387Z,19.097
NP,BENI,BNY,2023-04-26T04:38:05.802645Z,2023-04-26T04:38:06.351032Z,0.548
NP,BENI,BNY,2023-04-26T04:39:04.125226Z,2023-04-26T04:39:12.351032Z,8.226
NP,BENI,BNY,2023-04-26T04:39:28.544580Z,2023-04-26T04:39:34.609000Z,6.064
NP,BENI,BNY,2023-04-26T04:39:35.641258Z,2023-04-26T04:39:45.770290Z,10.129
NP,BENI,BNY,2023-04-26T04:39:46.802548Z,2023-04-26T04:39:48.479968Z,1.677
NP,BENI,BNY,2023-04-26T04:40:49.286420Z,2023-04-26T04:40:56.673516Z,7.387
NP,BENI,BNY,2023-04-26T04:40:58.705774Z,2023-04-26T04:41:01.770290Z,3.065
NP,BENI,BNY,2023-04-26T04:42:53.221903Z,2023-04-26T04:42:54.415452Z,1.194
NP,BENI,BNY,2023-04-26T04:43:08.609000Z,2023-04-26T04:43:17.447710Z,8.839
NP,BENI,BNY,2023-04-26T04:43:58.157387Z,2023-04-26T04:43:58.738032Z,0.581
NP,BENI,BNY,2023-04-26T04:44:01.770290Z,2023-04-26T04:44:02.738032Z,0.968
NP,BENI,BNY,2023-04-26T04:48:31.189645Z,2023-04-26T04:48:38.996097Z,7.806
NP,BENI,BNY,2023-04-26T04:50:52.727742Z,2023-04-26T04:50:58.147097Z,5.419
NP,BENI,BNY,2023-04-26T04:50:59.179355Z,2023-04-26T04:51:00.018065Z,0.839
NP,BENI,BNY,2023-04-26T04:54:09.469678Z,2023-04-26T04:54:10.372903Z,0.903
NP,BENI,BNY,2023-04-26T05:25:47.790419Z,2023-04-26T05:25:48.758161Z,0.968
NP,BENI,BNY,2023-04-26T05:25:49.790419Z,2023-04-26T05:26:00.145258Z,10.355
NP,BENI,BNY,2023-04-26T05:39:45.717194Z,2023-04-26T05:39:45.691000Z,-0.026
NP,BENI,BNY,2023-04-26T05:59:46.123935Z,2023-04-26T05:59:46.096000Z,-0.028
NP,BENI,BNY,2023-04-26T06:06:48.547613Z,2023-04-26T06:06:51.773419Z,3.226
NP,BENI,BNY,2023-04-26T06:07:00.870193Z,2023-04-26T06:07:01.483097Z,0.613
NP,BENI,BNY,2023-04-26T06:07:05.579871Z,2023-04-26T06:07:07.741161Z,2.161
NP,BENI,BNY,2023-04-26T06:07:20.934709Z,2023-04-26T06:07:24.063742Z,3.129
NP,BENI,BNY,2023-04-26T06:07:37.225032Z,2023-04-26T06:11:04.154000Z,206.929
NP,BENI,BNY,2023-04-26T06:19:46.960452Z,2023-04-26T06:19:46.933000Z,-0.027
NP,BENI,BNY,2023-04-26T06:29:47.674935Z,2023-04-26T06:29:47.649000Z,-0.026
NP,BENI,BNY,2023-04-26T06:40:04.559806Z,2023-04-26T06:40:05.043678Z,0.484
NP,BENI,BNY,2023-04-26T06:59:53.317452Z,2023-04-26T06:59:53.284000Z,-0.033
NP,BENI,BNY,2023-04-26T07:09:54.025935Z,2023-04-26T07:09:53.990000Z,-0.036
NP,BENI,BNY,2023-04-26T08:00:00.655677Z,2023-04-26T08:00:00.629000Z,-0.027
NP,BENI,BNY,2023-04-26T08:50:11.314194Z,2023-04-26T08:50:11.287000Z,-0.027
NP,BENI,BNY,2023-04-26T08:52:33.125710Z,2023-04-26T08:52:41.738613Z,8.613
NP,BENI,BNY,2023-04-26T08:52:42.770871Z,2023-04-26T08:54:50.287000Z,127.516
NP,BENI,BNY,2023-04-26T08:54:51.319258Z,2023-04-26T08:55:05.061194Z,13.742
NP,ASTM,BNY,2023-04-21T00:13:49.581581Z,2023-04-21T00:13:50.581581Z,1.0
NP,ASTM,BNY,2023-04-21T00:13:57.775129Z,2023-04-21T00:13:59.904161Z,2.129
NP,ASTM,BNY,2023-04-21T00:17:33.549322Z,2023-04-21T00:17:34.549323Z,1.0
NP,ASTM,BNY,2023-04-21T00:29:10.916677Z,2023-04-21T00:29:11.174742Z,0.258
NP,ASTM,BNY,2023-04-21T00:29:17.303774Z,2023-04-21T00:29:19.239258Z,1.935
NP,ASTM,BNY,2023-04-21T00:31:21.433806Z,2023-04-21T00:31:22.466065Z,1.032
NP,ASTM,BNY,2023-04-21T00:48:39.765161Z,2023-04-21T00:48:42.507097Z,2.742
NP,ASTM,BNY,2023-04-21T00:50:14.829678Z,2023-04-21T00:50:15.120000Z,0.29
NP,ASTM,BNY,2023-04-21T00:51:14.701226Z,2023-04-21T00:51:15.636710Z,0.935
NP,ASTM,BNY,2023-04-21T00:51:16.668968Z,2023-04-21T00:51:21.346387Z,4.677
NP,ASTM,BNY,2023-04-21T00:52:46.572193Z,2023-04-21T00:52:47.023807Z,0.452
NP,ASTM,BNY,2023-04-21T00:52:50.120581Z,2023-04-21T00:52:51.636710Z,1.516
NP,ASTM,BNY,2023-04-21T01:32:32.323129Z,2023-04-21T01:32:41.129580Z,8.806
NP,ASTM,BNY,2023-04-21T01:32:45.226354Z,2023-04-21T01:32:53.452161Z,8.226
NP,ASTM,BNY,2023-04-21T01:32:54.484419Z,2023-04-21T01:33:12.323129Z,17.839
NP,ASTM,BNY,2023-04-21T01:33:13.355387Z,2023-04-21T01:33:13.710226Z,0.355
NP,ASTM,BNY,2023-04-21T01:33:19.871516Z,2023-04-21T01:33:27.323129Z,7.452
NP,ASTM,BNY,2023-04-21T01:33:28.355387Z,2023-04-21T01:33:29.355387Z,1.0
NP,ASTM,BNY,2023-04-21T01:33:30.387645Z,2023-04-21T01:33:39.387645Z,9.0
NP,ASTM,BNY,2023-04-21T01:33:40.419903Z,2023-04-21T01:33:48.323129Z,7.903
NP,ASTM,BNY,2023-04-21T01:43:42.998323Z,2023-04-21T02:12:03.139000Z,1700.141
NP,ASTM,BNY,2023-04-21T02:12:23.687387Z,2023-04-21T03:25:03.685000Z,4359.998
NP,ASTM,BNY,2023-04-21T03:26:03.265645Z,2023-04-21T03:26:03.491452Z,0.226
NP,ASTM,BNY,2023-04-21T03:26:35.362420Z,2023-04-21T03:26:36.362419Z,1.0
NP,ASTM,BNY,2023-04-21T03:26:37.394677Z,2023-04-21T03:26:53.007581Z,15.613
NP,ASTM,BNY,2023-04-21T03:43:15.896161Z,2023-04-21T04:24:04.785000Z,2448.889
NP,ASTM,BNY,2023-04-21T04:37:35.103968Z,2023-04-21T04:37:37.329774Z,2.226
NP,ASTM,BNY,2023-04-21T04:38:36.878161Z,2023-04-21T04:38:38.781387Z,1.903
NP,ASTM,BNY,2023-04-21T04:41:20.007193Z,2023-04-21T04:41:21.039452Z,1.032
NP,ASTM,BNY,2023-04-21T04:42:39.090258Z,2023-04-21T04:42:47.283807Z,8.194
NP,ASTM,BNY,2023-04-21T04:44:44.348323Z,2023-04-21T04:44:51.509613Z,7.161
NP,ASTM,BNY,2023-04-21T04:45:55.187032Z,2023-04-21T04:45:55.896710Z,0.71
NP,ASTM,BNY,2023-04-21T04:47:20.090258Z,2023-04-21T04:47:21.122516Z,1.032
NP,ASTM,BNY,2023-04-21T04:47:28.316064Z,2023-04-21T04:47:28.832194Z,0.516
NP,ASTM,BNY,2023-04-21T04:48:42.767678Z,2023-04-21T04:48:43.412839Z,0.645
NP,ASTM,BNY,2023-04-21T04:48:45.477355Z,2023-04-21T04:48:45.799936Z,0.323
NP,ASTM,BNY,2023-04-21T05:08:49.584129Z,2023-04-21T05:08:51.068000Z,1.484
NP,ASTM,BNY,2023-04-21T05:19:48.358484Z,2023-04-21T05:19:55.648807Z,7.29
NP,ASTM,BNY,2023-04-21T05:25:56.138935Z,2023-04-21T05:25:57.138936Z,1.0
NP,ASTM,BNY,2023-04-21T05:59:55.845935Z,2023-04-21T05:59:56.684645Z,0.839
NP,ASTM,BNY,2023-04-21T06:00:02.845935Z,2023-04-21T06:00:03.458839Z,0.613
NP,ASTM,BNY,2023-04-21T06:06:09.105194Z,2023-04-21T06:06:09.427774Z,0.323
NP,ASTM,BNY,2023-04-21T06:15:25.077613Z,2023-04-21T07:12:03.314000Z,3398.236
NP,ASTM,BNY,2023-04-21T07:24:28.990903Z,2023-04-21T07:24:31.345742Z,2.355
NP,ASTM,BNY,2023-04-21T07:24:32.378000Z,2023-04-21T07:24:34.378000Z,2.0
NP,ASTM,BNY,2023-04-21T07:25:37.023161Z,2023-04-21T07:25:38.023161Z,1.0
NP,ASTM,BNY,2023-04-21T07:25:44.184451Z,2023-04-21T07:25:51.474774Z,7.29
NP,ASTM,BNY,2023-04-21T07:32:53.571548Z,2023-04-21T07:42:57.719000Z,604.147
NP,ASTM,BNY,2023-04-21T07:45:38.977065Z,2023-04-21T07:45:40.719000Z,1.742
NP,ASTM,BNY,2023-04-21T07:50:13.912548Z,2023-04-21T08:28:03.978000Z,2270.065
NP,ASTM,BNY,2023-04-21T08:51:34.081226Z,2023-04-21T08:51:34.823161Z,0.742
NP,ASTM,BNY,2023-04-21T08:52:56.952193Z,2023-04-21T08:53:04.468322Z,7.516
NP,ASTM,BNY,2023-04-21T08:53:10.639774Z,2023-04-21T08:53:27.639774Z,17.0
NP,ASTM,BNY,2023-04-21T09:00:12.220419Z,2023-04-21T09:00:13.091387Z,0.871
NP,ASTM,BNY,2023-04-21T09:36:17.055258Z,2023-04-21T09:36:19.313323Z,2.258
NP,ASTM,BNY,2023-04-21T09:37:05.506871Z,2023-04-21T09:37:15.539129Z,10.032
NP,ASTM,BNY,2023-04-21T09:37:16.571387Z,2023-04-21T09:37:22.668161Z,6.097
NP,ASTM,BNY,2023-04-21T09:38:10.926226Z,2023-04-21T09:38:44.055258Z,33.129
NP,ASTM,BNY,2023-04-21T09:38:45.087516Z,2023-04-21T09:38:48.216548Z,3.129
NP,ASTM,BNY,2023-04-21T09:41:04.797193Z,2023-04-21T09:41:05.797194Z,1.0
NP,ASTM,BNY,2023-04-21T09:44:24.001484Z,2023-04-21T09:44:25.033742Z,1.032
NP,ASTM,BNY,2023-04-21T09:44:31.195032Z,2023-04-21T09:44:42.517613Z,11.323
NP,ASTM,BNY,2023-04-21T10:07:16.095581Z,2023-04-21T10:07:17.127839Z,1.032
NP,ASTM,BNY,2023-04-21T10:07:23.289129Z,2023-04-21T10:07:23.708484Z,0.419
NP,ASTM,BNY,2023-04-21T10:17:36.807935Z,2023-04-21T10:17:43.969226Z,7.161
NP,ASTM,BNY,2023-04-21T10:51:53.839065Z,2023-04-21T11:02:03.248000Z,609.409
NP,ASTM,BNY,2023-04-21T11:46:19.124226Z,2023-04-21T11:46:20.801645Z,1.677
NP,ASTM,BNY,2023-04-21T11:49:23.608097Z,2023-04-21T12:29:03.512000Z,2379.904
NP,ASTM,BNY,2023-04-21T13:10:06.238387Z,2023-04-21T13:10:07.238387Z,1.0
NP,ASTM,BNY,2023-04-21T13:10:25.754516Z,2023-04-21T13:10:26.754516Z,1.0
NP,ASTM,BNY,2023-04-21T13:10:33.948064Z,2023-04-21T13:10:40.625484Z,6.677
NP,ASTM,BNY,2023-04-21T13:10:45.722258Z,2023-04-21T13:11:14.915807Z,29.194
NP,ASTM,BNY,2023-04-21T13:11:15.948065Z,2023-04-21T13:11:17.335161Z,1.387
NP,ASTM,BNY,2023-04-21T13:11:27.593226Z,2023-04-21T13:12:01.915807Z,34.323
NP,ASTM,BNY,2023-04-21T14:06:50.426484Z,2023-04-22T03:20:03.531000Z,47593.105
NP,ASTM,BNY,2023-04-22T03:35:47.424548Z,2023-04-22T03:35:58.940677Z,11.516
NP,ASTM,BNY,2023-04-22T03:39:55.134225Z,2023-04-22T03:39:56.585839Z,1.452
NP,ASTM,BNY,2023-04-22T03:42:43.968065Z,2023-04-22T03:43:19.161613Z,35.194
NP,ASTM,BNY,2023-04-22T03:43:20.193871Z,2023-04-22T03:43:31.677742Z,11.484
NP,ASTM,BNY,2023-04-22T03:52:22.583645Z,2023-04-22T03:52:22.841710Z,0.258
NP,ASTM,BNY,2023-04-22T03:52:52.615904Z,2023-04-22T03:52:56.325581Z,3.71
NP,ASTM,BNY,2023-04-22T03:53:02.486871Z,2023-04-22T03:53:04.583645Z,2.097
NP,ASTM,BNY,2023-04-22T03:53:12.777193Z,2023-04-22T03:53:15.293323Z,2.516
NP,ASTM,BNY,2023-04-22T03:54:18.970742Z,2023-04-22T03:54:19.970742Z,1.0
NP,ASTM,BNY,2023-04-22T03:54:53.873968Z,2023-04-22T03:55:00.680419Z,6.806
NP,ASTM,BNY,2023-04-22T03:55:06.809451Z,2023-04-22T03:55:09.325581Z,2.516
NP,ASTM,BNY,2023-04-22T03:56:02.712678Z,2023-04-22T03:56:03.906226Z,1.194
NP,ASTM,BNY,2023-04-22T03:56:32.615903Z,2023-04-22T03:56:33.680419Z,1.065
NP,ASTM,BNY,2023-04-22T03:58:43.099774Z,2023-04-22T03:58:44.099774Z,1.0
NP,ASTM,BNY,2023-04-22T03:58:50.293322Z,2023-04-22T03:58:50.712677Z,0.419
NP,ASTM,BNY,2023-04-22T04:08:01.128097Z,2023-04-22T04:08:02.160355Z,1.032
NP,ASTM,BNY,2023-04-22T04:08:08.321645Z,2023-04-22T04:08:12.031323Z,3.71
NP,ASTM,BNY,2023-04-22T04:08:13.063581Z,2023-04-22T04:08:13.999064Z,0.935
NP,ASTM,BNY,2023-04-22T04:08:21.160354Z,2023-04-22T04:08:25.805516Z,4.645
NP,ASTM,BNY,2023-04-22T04:08:31.966806Z,2023-04-22T04:08:43.063581Z,11.097
NP,ASTM,BNY,2023-04-22T04:08:58.450678Z,2023-04-22T04:08:59.095839Z,0.645
NP,ASTM,BNY,2023-04-22T04:09:35.031323Z,2023-04-22T04:09:35.837774Z,0.806
NP,ASTM,BNY,2023-04-22T04:10:21.008065Z,2023-04-22T04:10:32.846774Z,11.839
NP,ASTM,BNY,2023-04-22T04:11:21.104839Z,2023-04-22T04:11:21.427419Z,0.323
NP,ASTM,BNY,2023-04-22T04:11:24.491935Z,2023-04-22T04:11:24.943549Z,0.452
NP,ASTM,BNY,2023-04-22T04:14:15.395162Z,2023-04-22T04:14:18.040323Z,2.645
NP,ASTM,BNY,2023-04-22T04:14:56.040323Z,2023-04-22T04:14:57.846774Z,1.806
NP,ASTM,BNY,2023-04-22T04:15:03.104839Z,2023-04-22T04:15:03.782258Z,0.677
NP,ASTM,BNY,2023-04-22T04:16:18.814516Z,2023-04-22T04:16:19.072581Z,0.258
NP,ASTM,BNY,2023-04-22T04:16:50.911291Z,2023-04-22T04:16:52.040323Z,1.129
NP,ASTM,BNY,2023-04-22T04:17:11.782258Z,2023-04-22T04:17:12.620968Z,0.839
NP,ASTM,BNY,2023-04-22T04:17:21.846774Z,2023-04-22T04:17:23.524194Z,1.677
NP,ASTM,BNY,2023-04-22T04:17:25.588710Z,2023-04-22T04:17:27.169355Z,1.581
NP,ASTM,BNY,2023-04-22T04:17:39.491936Z,2023-04-22T04:17:40.008065Z,0.516
NP,ASTM,BNY,2023-04-22T04:17:51.266130Z,2023-04-22T04:17:55.879032Z,4.613
NP,ASTM,BNY,2023-04-22T04:18:53.362903Z,2023-04-22T04:18:55.750000Z,2.387
NP,ASTM,BNY,2023-04-22T04:19:04.975806Z,2023-04-22T04:19:06.201613Z,1.226
NP,ASTM,BNY,2023-04-22T04:19:10.298387Z,2023-04-22T04:19:11.330645Z,1.032
NP,ASTM,BNY,2023-04-22T04:19:18.524193Z,2023-04-22T04:19:22.330645Z,3.806
NP,ASTM,BNY,2023-04-22T04:20:15.781774Z,2023-04-22T04:20:17.330161Z,1.548
NP,ASTM,BNY,2023-04-22T04:21:06.620484Z,2023-04-22T04:21:12.362419Z,5.742
NP,ASTM,BNY,2023-04-22T04:22:31.459193Z,2023-04-22T04:22:33.072097Z,1.613
NP,ASTM,BNY,2023-04-22T04:22:38.201129Z,2023-04-22T04:22:42.104355Z,3.903
NP,ASTM,BNY,2023-04-22T04:22:43.136613Z,2023-04-22T04:22:44.523710Z,1.387
NP,ASTM,BNY,2023-04-22T04:23:51.426936Z,2023-04-22T04:23:56.104355Z,4.677
NP,ASTM,BNY,2023-04-22T04:24:09.459194Z,2023-04-22T04:24:29.297903Z,19.839
NP,ASTM,BNY,2023-04-22T04:24:36.491451Z,2023-04-22T04:24:47.910806Z,11.419
NP,ASTM,BNY,2023-04-22T04:24:59.201129Z,2023-04-22T04:25:00.781774Z,1.581
NP,ASTM,BNY,2023-04-22T04:25:04.878548Z,2023-04-22T04:25:18.910806Z,14.032
NP,ASTM,BNY,2023-04-22T04:25:26.072096Z,2023-04-22T04:25:31.491452Z,5.419
NP,ASTM,BNY,2023-04-22T04:25:32.523710Z,2023-04-22T04:25:38.072097Z,5.548
NP,ASTM,BNY,2023-04-22T04:25:44.201129Z,2023-04-22T04:25:44.846290Z,0.645
NP,ASTM,BNY,2023-04-22T04:25:47.910806Z,2023-04-22T04:25:48.846290Z,0.935
NP,ASTM,BNY,2023-04-22T04:26:22.717258Z,2023-04-22T04:26:27.620484Z,4.903
NP,ASTM,BNY,2023-04-22T04:26:33.781774Z,2023-04-22T04:26:36.265645Z,2.484
NP,ASTM,BNY,2023-04-22T04:27:15.265645Z,2023-04-22T04:27:17.975323Z,2.71
NP,ASTM,BNY,2023-04-22T04:27:25.168871Z,2023-04-22T04:27:26.201129Z,1.032
NP,ASTM,BNY,2023-04-22T04:27:31.330161Z,2023-04-22T04:27:51.362419Z,20.032
NP,ASTM,BNY,2023-04-22T04:27:53.394677Z,2023-04-22T04:27:54.814032Z,1.419
NP,ASTM,BNY,2023-04-22T04:27:57.910806Z,2023-04-22T04:28:02.233387Z,4.323
NP,ASTM,BNY,2023-04-22T04:28:26.846290Z,2023-04-22T04:28:31.975323Z,5.129
NP,ASTM,BNY,2023-04-22T04:29:02.781775Z,2023-04-22T04:29:03.330161Z,0.548
NP,ASTM,BNY,2023-04-22T04:29:29.007580Z,2023-04-22T04:29:29.781774Z,0.774
NP,ASTM,BNY,2023-04-22T04:29:41.072097Z,2023-04-22T04:29:42.878548Z,1.806
NP,ASTM,BNY,2023-04-22T04:30:34.240613Z,2023-04-22T04:30:35.530935Z,1.29
NP,ASTM,BNY,2023-04-22T04:30:45.821258Z,2023-04-22T04:30:54.305129Z,8.484
NP,ASTM,BNY,2023-04-22T04:32:55.466419Z,2023-04-22T04:32:57.530935Z,2.065
NP,ASTM,BNY,2023-04-22T04:33:30.401903Z,2023-04-22T04:33:31.853516Z,1.452
NP,ASTM,BNY,2023-04-22T04:33:53.434161Z,2023-04-22T04:33:53.724484Z,0.29
NP,ASTM,BNY,2023-04-22T04:33:54.756742Z,2023-04-22T04:33:59.272871Z,4.516
NP,ASTM,BNY,2023-04-22T04:34:25.950290Z,2023-04-22T04:34:35.950290Z,10.0
NP,ASTM,BNY,2023-04-22T04:34:36.982548Z,2023-04-22T04:34:39.498677Z,2.516
NP,ASTM,BNY,2023-04-22T04:35:02.079322Z,2023-04-22T04:35:02.659968Z,0.581
NP,ASTM,BNY,2023-04-22T04:35:29.369645Z,2023-04-22T04:35:30.337387Z,0.968
NP,ASTM,BNY,2023-04-22T04:35:56.014806Z,2023-04-22T04:36:00.337387Z,4.323
NP,ASTM,BNY,2023-04-22T04:36:52.724484Z,2023-04-22T04:36:54.885774Z,2.161
